,peakid,detectiontime,country,net,sta,loc,unit,sta_lat,sta_lon,sta_elv,sep_eqn_sta,strongest_motion,strong_motion_time,strongest_motion_eqn_delay,dt_correction
790,8292781,2019-09-01 14:50:26,chl,C1,AC06,,acc,-27.357117,-70.354689,380.0,3.42408544596,0.00393094595717,2019-09-01T14:50:24.477703Z,1.522297,-0.0822970901308
791,5705161,2019-08-31 18:18:36,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,11.1314357236,0.0152001365033,2019-08-31T18:18:31.760115Z,4.239885,-0.489885893463
792,6481152,2019-08-31 12:05:05,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,8.4109716014,0.029603395273,2019-08-31T12:04:58.849900Z,6.1501,-0.150100196136
793,2051330,2019-08-31 11:55:00,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,5.61214991469,0.00189318048579,2019-08-31T11:54:55.590717Z,4.409283,-0.219283062464
794,5771115,2019-08-28 15:53:14,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,3.06093892593,0.45501289717,2019-08-28T15:53:12.800220Z,1.19978,0.350220069068
795,2373185,2019-08-24 01:35:30,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,6.58295535513,0.00932658924166,2019-08-24T01:35:26.972749Z,3.027251,-0.797250984346
796,1103398,2019-08-23 07:15:00,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,6.99298740756,0.00389378287574,2019-08-23T07:14:56.133172Z,3.866828,-0.246827556599
797,9033773,2019-08-18 04:03:08,chl,C1,AP01,,acc,-18.3708,-70.3419,31.0,11.7243427939,0.0677421948463,2019-08-18T04:03:03.796239Z,4.203761,-0.313760597784
798,4385639,2019-08-17 09:18:31,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,8.36003037558,0.0372701413988,2019-08-17T09:18:28.646415Z,2.353585,-1.03358343611
799,8853334,2019-08-15 14:24:09,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,7.15870102042,0.0408501854497,2019-08-15T14:24:05.364333Z,3.635667,-0.925666773994
800,1777628,2019-08-14 21:33:31,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,1.54131470638,1.36783696615,2019-08-14T21:33:28.149692Z,2.850308,0.179691849662
801,9510304,2019-08-14 12:23:33,chl,C1,AP01,,acc,-18.3708,-70.3419,31.0,11.4488936863,0.106856185657,2019-08-14T12:23:27.486016Z,5.513984,-0.763984781054
802,9430876,2019-08-11 00:43:49,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,5.65333034479,0.0154138744061,2019-08-11T00:43:44.514257Z,4.485743,-0.205742786158
803,3752452,2019-08-09 08:53:52,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,5.89324422127,0.00559577717338,2019-08-09T08:53:47.796431Z,4.203569,-0.333568585982
804,9014469,2019-08-09 02:09:55,chl,C1,VA03,,acc,-32.7637,-70.5508,1053.0,18.1991415074,0.20134987612,2019-08-09T02:09:53.352092Z,1.647908,-0.957909299248
805,2595407,2019-08-01 18:28:29,chl,C1,VA05,,acc,-33.65711,-71.61428,80.0,8.20467200144,0.095851349209,2019-08-01T18:28:25.937462Z,3.062538,0.747461673248
806,7892284,2019-07-31 19:54:54,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,3.36483556066,0.352591400812,2019-07-31T19:54:48.029739Z,5.970261,-0.110261365792
807,9235049,2019-07-31 12:43:15,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,7.84050117495,0.0179571459911,2019-07-31T12:43:11.767681Z,3.232319,0.0576811725999
808,8264271,2019-07-31 08:16:14,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,6.05093697317,0.020100026909,2019-07-31T08:16:12.026004Z,1.973996,-0.323996162694
809,6847173,2019-07-26 07:38:37,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,2.76174699409,0.0771629189489,2019-07-26T07:38:30.366625Z,6.633375,-0.20337517687
810,7080951,2019-07-24 09:13:04,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,5.20597235912,0.00340891241035,2019-07-24T09:13:02.555882Z,1.444118,-0.11411778176
811,8416464,2019-07-21 07:30:09,chl,C,GO04,,acc,-30.172701,-70.799301,2116.0,18.1723830658,0.0108361292952,2019-07-21T07:30:02.110640Z,6.88936,1.88224670119
812,5124443,2019-07-16 09:16:45,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,1.46396361649,0.322302439293,2019-07-16T09:16:42.750756Z,2.249244,0.0407562362174
813,7602532,2019-07-14 15:57:00,chl,C1,MT03,,acc,-33.4936,-70.5102,1087.0,15.5233497736,0.0191538975229,2019-07-14T15:56:54.883302Z,5.116698,-0.0266976207653
814,7602532,2019-07-14 15:57:00,chl,C1,MT05,,acc,-33.3919,-70.7381,765.0,11.1303760591,0.0521149949155,2019-07-14T15:56:54.643387Z,5.356613,0.40338675554
815,7602532,2019-07-14 15:57:00,chl,C1,MT14,,acc,-33.39573,-70.536232,855.5,15.8776154897,0.00499766722973,2019-07-14T15:56:54.814847Z,5.185153,0.621717308691
816,6446804,2019-07-12 07:24:58,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,2.97731972897,0.0586005220376,2019-07-12T07:24:57.977751Z,0.022249,0.457750881811
817,5060790,2019-07-11 13:35:31,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,8.3713216922,0.013581898616,2019-07-11T13:35:28.249834Z,2.750166,-0.440166369685
818,5862546,2019-07-08 11:25:03,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,7.98403146655,0.0024916107408,2019-07-08T11:25:00.550000Z,2.45,0.0
819,4573037,2019-07-06 08:54:29,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,6.7949708357,0.00808404383515,2019-07-06T08:54:24.584851Z,4.415149,-0.965149288512
820,6371273,2019-07-05 12:07:01,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,4.72166441124,0.0136392628189,2019-07-05T12:06:56.747983Z,4.252017,0.25798278772
821,1933129,2019-07-02 09:33:44,chl,C1,AC06,,acc,-27.357117,-70.354689,380.0,4.46517586353,0.00316936145499,2019-07-02T09:33:40.810233Z,3.189767,-0.199766524259
822,5238099,2019-06-29 04:57:16,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,8.14508641686,0.0120074264143,2019-06-29T04:57:13.045132Z,2.954868,-0.47486824669
823,1755110,2019-06-28 09:29:38,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,7.40087018744,0.0116838514581,2019-06-28T09:29:32.300143Z,5.699857,0.840143049215
824,5763993,2019-06-28 08:31:00,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,0.713743574356,0.0232190673315,2019-06-28T08:30:58.741438Z,1.258562,-0.0585622126378
825,5061540,2019-06-27 11:45:51,chl,C1,AP01,,acc,-18.3708,-70.3419,31.0,11.6198012673,0.0245991115975,2019-06-27T11:45:46.667293Z,4.332707,-0.322707391997
826,3410388,2019-06-26 07:30:10,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,3.70820539731,0.00889098140216,2019-06-26T07:30:06.908886Z,3.091114,0.148886347185
827,3300518,2019-06-17 04:39:04,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,2.91693794395,0.0246557645269,2019-06-17T04:39:02.276809Z,1.723191,-0.0231911666701
828,5891428,2019-06-16 23:45:36,chl,C1,VA01,,acc,-33.0229,-71.6374,37.0,10.5331908878,0.438576865043,2019-06-16T23:45:31.562709Z,4.437291,-0.237291096665
829,2261019,2019-06-20 01:24:10,chl,C1,VA01,,acc,-33.0229,-71.6374,37.0,12.9273603891,0.164175950667,2019-06-20T01:24:06.531939Z,3.468061,-1.5680613041
830,6468339,2019-06-14 04:14:52,chl,C1,VA03,,acc,-32.7637,-70.5508,1053.0,12.2323123043,0.0805323541508,2019-06-14T04:14:49.186804Z,2.813196,-0.333196198057
831,3204996,2019-06-14 00:19:31,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,9.89725298851,0.051935282363,2019-06-14T00:19:29.366696Z,1.633304,-1.39330376881
832,9485476,2019-06-13 22:50:27,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,9.65296694771,0.00729381124487,2019-06-13T22:50:24.373684Z,2.626316,-1.02631705222
833,5623004,2019-06-11 05:01:07,chl,C1,AP01,,acc,-18.3708,-70.3419,31.0,12.8911206898,0.0879458944938,2019-06-11T05:01:06.902207Z,0.097793,-1.49779298586
834,9687211,2019-06-04 10:33:56,chl,C1,VA06,,acc,-32.56117,-71.29765,80.0,15.1707563382,0.013692357799,2019-06-04T10:33:51.037913Z,4.962087,0.0779132474788
835,8133015,2019-06-03 08:42:29,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,4.28687941517,0.762508172146,2019-06-03T08:42:27.437432Z,1.562568,-0.562568409144
836,5814305,2019-06-01 10:59:53,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,2.71158498962,0.0246689303917,2019-06-01T10:59:50.586072Z,2.413928,-0.00392760810167
837,4749871,2019-05-31 07:25:52,chl,C1,AP01,,acc,-18.3708,-70.3419,31.0,12.2826020591,0.0935992651518,2019-05-31T07:25:48.189868Z,3.810132,-0.990133136348
838,6394958,2019-05-30 10:49:53,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,2.43651507488,0.0224821795392,2019-05-30T10:49:50.720494Z,2.279506,-0.0595058676591
839,5463541,2019-05-25 08:07:07,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,8.53426558365,0.00191967785124,2019-05-25T08:07:06.181604Z,0.818396,-0.448395788344
840,9690649,2019-05-24 20:16:56,chl,C1,AC06,,acc,-27.357117,-70.354689,380.0,3.92941599861,0.00704418592957,2019-05-24T20:16:52.956785Z,3.043215,-0.46321485124
841,3670050,2019-05-18 17:52:22,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,7.18948741754,0.0109057892664,2019-05-18T17:52:16.517705Z,5.482295,-0.182294564948
842,2005733,2019-05-18 02:52:56,chl,C1,MT03,,acc,-33.4936,-70.5102,1087.0,12.6423664258,0.0327307655338,2019-05-18T02:52:52.802524Z,3.197476,0.332523660229
843,2005733,2019-05-18 02:52:56,chl,C1,MT05,,acc,-33.3919,-70.7381,765.0,12.1969081239,0.0934411530274,2019-05-18T02:52:53.562353Z,2.437647,-0.257647125116
844,2005733,2019-05-18 02:52:56,chl,C1,MT14,,acc,-33.39573,-70.536232,855.5,12.671184602,0.0378920775019,2019-05-18T02:52:52.276318Z,3.723682,0.553187619098
845,2005733,2019-05-18 02:52:56,chl,C1,MT15,,acc,-33.599397,-70.506261,784.4,19.3692823753,0.0531971370811,2019-05-18T02:52:52.583280Z,3.41672,-0.169849997901
846,2316305,2019-05-16 04:32:40,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,8.62706159118,0.00681177206687,2019-05-16T04:32:36.215626Z,3.784374,-0.264373776958
847,1941618,2019-05-14 01:39:46,chl,C1,AP01,,acc,-18.3708,-70.3419,31.0,12.098504966,0.0780668790829,2019-05-14T01:39:40.371471Z,5.628529,0.441470966918
848,3116754,2019-05-10 03:47:55,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,8.92942375174,0.00201533943074,2019-05-10T03:47:51.269020Z,3.73098,-0.190979765182
849,7666066,2019-05-09 22:22:03,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,2.11427248136,0.0858762356153,2019-05-09T22:21:58.505859Z,4.494141,0.22585855941
850,1547682,2019-05-09 02:53:47,chl,C1,AC06,,acc,-27.357117,-70.354689,380.0,4.52905270825,0.00377543210026,2019-05-09T02:53:42.092223Z,4.907777,-0.0777768297233
851,3086640,2019-05-08 08:14:28,chl,C1,BI05,,acc,-36.74784,-73.19051,52.0,9.41735210421,0.0648570440216,2019-05-08T08:14:27.397859Z,0.602141,1.02785896566
852,1192887,2019-05-04 19:51:25,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,5.07298754013,0.0171463965629,2019-05-04T19:51:21.176696Z,3.823304,-0.283303669102
853,8197028,2019-04-29 22:24:38,chl,C1,VA01,,acc,-33.0229,-71.6374,37.0,10.3163724794,0.393405693776,2019-04-29T22:24:35.650190Z,2.34981,0.410190357613
854,6131127,2019-04-28 14:23:00,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,9.53144242317,0.00571705023506,2019-04-28T14:22:56.568311Z,3.431689,-1.3816892795
855,8086187,2019-04-27 22:50:17,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,5.68036467642,0.00831828776001,2019-04-27T22:50:12.726016Z,4.273984,-0.343983858459
856,2287574,2019-04-26 07:07:58,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,2.01031457447,0.179067053111,2019-04-26T07:07:54.261989Z,3.738011,-0.088010897687
857,8684657,2019-04-25 20:28:48,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,5.94541759252,0.0349808963655,2019-04-25T20:28:47.135140Z,0.86486,0.155140455386
858,2505049,2019-04-25 09:33:57,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,5.19494070046,0.00376503667503,2019-04-25T09:33:53.292972Z,3.707028,0.182971726563
859,9328543,2019-04-23 10:16:32,chl,C1,AP01,,acc,-18.3708,-70.3419,31.0,11.4542709281,0.152086872051,2019-04-23T10:16:27.629812Z,4.370188,-0.150188343639
860,7400568,2019-04-22 11:18:03,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,6.69689951808,0.00356206063428,2019-04-22T11:17:58.825261Z,4.174739,-0.304739304212
861,2323491,2019-04-19 21:38:21,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,2.21105672233,1.12159387806,2019-04-19T21:38:16.247451Z,4.752549,-0.0925491922086
862,2952686,2019-04-19 14:43:59,chl,C1,MT03,,acc,-33.4936,-70.5102,1087.0,14.5650276754,0.00928965011352,2019-04-19T14:43:55.418482Z,3.581518,0.788481710285
863,2952686,2019-04-19 14:43:59,chl,C1,MT05,,acc,-33.3919,-70.7381,765.0,13.1601176077,0.0201797465312,2019-04-19T14:43:55.002435Z,3.997565,0.492434748523
864,2952686,2019-04-19 14:43:59,chl,C1,MT14,,acc,-33.39573,-70.536232,855.5,16.3582671264,0.00419468843868,2019-04-19T14:43:54.893155Z,4.106845,1.60002537896
865,2952686,2019-04-19 14:43:59,chl,C1,MT15,,acc,-33.599397,-70.506261,784.4,18.9241069807,0.00715415513389,2019-04-19T14:43:55.464189Z,3.535811,-0.318940733792
866,7769524,2019-04-18 07:14:22,chl,C1,VA01,,acc,-33.0229,-71.6374,37.0,10.085538288,0.0549231438162,2019-04-18T07:14:19.562889Z,2.437111,1.12288904331
867,7950738,2019-04-18 04:06:49,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,1.94508541844,0.0848727474678,2019-04-18T04:06:47.964529Z,1.035471,-0.155471522245
868,5669951,2019-04-16 06:51:07,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,2.47897650335,0.0262923888839,2019-04-16T06:51:03.946294Z,3.053706,-0.123706361034
869,7666423,2019-04-13 02:02:00,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,3.48481599038,0.00874327264488,2019-04-13T02:01:57.622638Z,2.377362,0.0826376323132
870,8847594,2019-04-12 12:03:26,chl,C1,VA01,,acc,-33.0229,-71.6374,37.0,12.1108761536,0.145771226693,2019-04-12T12:03:22.893102Z,3.106898,0.233101966343
871,9445556,2019-04-09 22:52:35,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,2.35462114738,0.190937730516,2019-04-09T22:52:30.223828Z,4.776172,-0.23617300007
872,5321885,2019-04-09 02:21:36,chl,C1,VA03,,acc,-32.7637,-70.5508,1053.0,11.3533808238,0.153878261992,2019-04-09T02:21:31.781883Z,4.218117,-1.08811741059
873,5749225,2019-04-08 06:40:21,chl,C1,VA01,,acc,-33.0229,-71.6374,37.0,12.9003827531,0.088026931891,2019-04-08T06:40:16.685984Z,4.314016,-0.114016167423
874,6428498,2019-04-06 21:33:16,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,5.95464602769,0.0430570042043,2019-04-06T21:33:13.393146Z,2.606854,-0.166853635715
875,4787746,2019-04-01 10:21:44,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,2.63566220117,0.243112161689,2019-04-01T10:21:41.014510Z,2.98549,-0.265489520982
876,2613391,2019-03-29 10:53:42,chl,C1,VA01,,acc,-33.0229,-71.6374,37.0,8.81818731309,0.161168140314,2019-03-29T10:53:38.091554Z,3.908446,0.441554303543
877,1498082,2019-03-27 08:21:03,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,2.35842060011,0.635060990624,2019-03-27T08:21:00.004942Z,2.995058,-0.155057514937
878,7651314,2019-03-27 03:57:33,chl,C1,AP01,,acc,-18.3708,-70.3419,31.0,11.5784659783,0.388413481095,2019-03-27T03:57:30.513600Z,2.4864,-0.516400153123
879,7934776,2019-03-27 00:35:30,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,2.01485812927,0.331959893519,2019-03-27T00:35:25.976883Z,4.023117,-0.203117664139
880,3226987,2019-03-25 10:53:03,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,1.59993350555,0.187500104822,2019-03-25T10:52:59.989100Z,3.0109,0.189100209257
881,5765391,2019-03-24 11:31:46,chl,C1,AP01,,acc,-18.3708,-70.3419,31.0,13.7400476718,0.0909426766846,2019-03-24T11:31:40.677523Z,5.322477,-1.01247747015
882,1940611,2019-03-23 19:02:57,chl,C1,VA01,,acc,-33.0229,-71.6374,37.0,4.58605721956,0.112719395979,2019-03-23T19:02:55.980484Z,1.019516,0.390483853755
883,1061229,2019-03-11 14:22:46,chl,C1,MT03,,acc,-33.4936,-70.5102,1087.0,14.9669747424,0.0126786703913,2019-03-11T14:22:41.481843Z,4.518157,-0.808156624619
884,1061229,2019-03-11 14:22:46,chl,C1,MT05,,acc,-33.3919,-70.7381,765.0,15.5068916223,0.0639646927897,2019-03-11T14:22:42.057300Z,3.9427,-0.862700339194
885,1061229,2019-03-11 14:22:46,chl,C1,MT14,,acc,-33.39573,-70.536232,855.5,18.3773977495,0.0064741069758,2019-03-11T14:22:43.010062Z,2.989938,-1.46306913605
886,1061229,2019-03-11 14:22:46,chl,C1,MT15,,acc,-33.599397,-70.506261,784.4,17.5042798481,0.00822970770414,2019-03-11T14:22:41.660529Z,4.339471,-0.182600502517
887,6797914,2019-03-09 06:16:43,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,1.72423532724,0.0757517158373,2019-03-09T06:16:41.279830Z,1.72017,-0.170170549802
888,9005237,2019-03-02 01:55:44,chl,C1,VA01,,acc,-33.0229,-71.6374,37.0,10.5034217001,0.0636293000866,2019-03-02T01:55:39.159477Z,4.840523,0.189477240638
889,8288613,2019-02-27 11:26:27,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,8.38868980179,0.00233837674722,2019-02-27T11:26:22.296352Z,4.703648,-0.353647517381
890,1037726,2019-02-26 08:47:38,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,8.9228920277,0.019782056448,2019-02-26T08:47:36.494430Z,1.50557,-0.51557040719
891,7200763,2019-02-25 22:54:44,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,5.69747744288,0.00826697000433,2019-02-25T22:54:43.960895Z,0.039105,0.240894732245
892,2018763,2019-02-25 15:28:55,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,7.52861684127,0.0342547068456,2019-02-25T15:28:52.721025Z,2.278975,-0.488975290897
893,8980845,2019-02-23 02:47:35,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,9.25412566395,0.00597964723667,2019-02-23T02:47:31.404428Z,3.595572,-0.475572268932
894,4428197,2019-02-21 07:38:23,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,1.1718760215,0.273075808358,2019-02-21T07:38:16.832440Z,6.16756,0.192439771889
895,8053335,2019-02-20 02:58:24,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,7.51076595996,0.00104916329924,2019-02-20T02:58:19.030442Z,4.969558,-0.319557936102
896,4658195,2019-02-15 08:02:24,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,8.32713499352,0.00168601077049,2019-02-15T08:02:17.921830Z,6.07817,-0.0981700139009
897,6281102,2019-02-15 07:00:19,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,6.82131355245,0.00181872805946,2019-02-15T07:00:17.281430Z,1.71857,0.0214297769625
898,9867284,2019-02-13 11:57:00,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,8.50226997088,0.00470417195773,2019-02-13T11:56:57.320117Z,2.679883,-0.309883362034
899,1559876,2019-02-12 14:13:21,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,3.8887714739,0.00517956482588,2019-02-12T14:13:19.000059Z,1.999941,0.0600589707036
900,1552993,2019-02-12 02:10:36,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,1.5157216253,0.595919287833,2019-02-12T02:10:32.908858Z,3.091142,-0.0411424347744
901,1720592,2019-02-11 04:17:13,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,7.57913073841,0.00383354842722,2019-02-11T04:17:08.569554Z,4.430446,-0.420445568841
902,2222749,2019-02-07 21:03:38,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,7.54933144896,0.00668671693925,2019-02-07T21:03:33.951400Z,4.0486,-0.228600215823
903,3142211,2019-02-05 20:00:30,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,6.97737192847,0.0124016220333,2019-02-05T20:00:25.545757Z,4.454243,-0.33424286355
904,6118473,2019-02-05 09:17:14,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,7.65827790803,0.00333292493551,2019-02-05T09:17:09.505067Z,4.494933,-0.174933302646
905,8908428,2019-02-01 07:19:33,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,8.48917500238,0.00292388265326,2019-02-01T07:19:29.423020Z,3.57698,-0.0469802527054
906,2127567,2019-01-31 07:40:51,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,7.0659301549,0.00556111599977,2019-01-31T07:40:46.826707Z,4.173293,0.106707474136
907,4540140,2019-01-30 15:08:55,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,1.88479384204,0.578866241819,2019-01-30T15:08:53.461204Z,1.538796,0.041203846899
908,8757280,2019-01-30 08:52:32,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,5.62181057587,0.0059300049578,2019-01-30T08:52:28.003474Z,3.996526,-0.276527424506
909,5356168,2019-01-28 06:46:33,chl,C1,VA06,,acc,-32.56117,-71.29765,80.0,19.047514983,0.0232608706951,2019-01-28T06:46:28.844929Z,4.155071,-1.03507112265
910,5704663,2019-01-28 03:33:49,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,5.34762538454,0.00730366918295,2019-01-28T03:33:48.111118Z,0.888882,0.30112022078
911,6098556,2019-01-27 09:52:38,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,6.19285492391,0.00971323042695,2019-01-27T09:52:34.964335Z,3.035665,-0.225664782678
912,8294436,2019-01-27 00:28:15,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,4.50795011207,0.0118127090925,2019-01-27T00:28:11.186115Z,3.813885,-0.223886280584
913,5275280,2019-01-26 07:49:08,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,5.89628876639,0.00667144734449,2019-01-26T07:49:05.066079Z,2.933921,-0.173918524756
914,1566344,2019-01-25 15:50:06,chl,C1,MT03,,acc,-33.4936,-70.5102,1087.0,13.0629657239,0.0583395198656,2019-01-25T15:50:02.765465Z,3.234535,0.525464790784
915,1566344,2019-01-25 15:50:06,chl,C1,MT05,,acc,-33.3919,-70.7381,765.0,11.0411767541,0.16575106823,2019-01-25T15:50:03.361973Z,2.638027,-0.608026504755
916,1566344,2019-01-25 15:50:06,chl,C1,MT14,,acc,-33.39573,-70.536232,855.5,11.1540495912,0.0255940074948,2019-01-25T15:50:02.859716Z,3.140284,0.266585770651
917,4589826,2019-01-24 12:49:07,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,5.99541626374,0.010814623766,2019-01-24T12:49:04.365428Z,2.634572,-0.154569993489
918,7574508,2019-01-24 10:28:40,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,6.4571638795,0.103933344424,2019-01-24T10:28:38.885683Z,1.114317,-0.22431493936
919,8186576,2019-01-24 07:26:00,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,7.55212079803,0.0065275753764,2019-01-24T07:25:57.949310Z,2.05069,-0.260690028345
920,5720743,2019-01-24 05:16:29,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,7.71353790299,0.00651482268638,2019-01-24T05:16:24.334528Z,4.665472,-0.325472023437
921,3036812,2019-01-24 04:05:10,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,8.6693433861,0.00605440338536,2019-01-24T04:05:05.849562Z,4.150438,-0.450438255586
922,4801283,2019-01-24 03:16:14,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,8.84942803027,0.00577052128531,2019-01-24T03:16:08.812650Z,5.18735,-0.457350459329
923,2032301,2019-01-18 09:32:53,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,6.63780459763,0.00678718277475,2019-01-18T09:32:48.748662Z,4.251338,0.748661684756
924,1886230,2019-01-17 07:40:09,chl,C1,MT03,,acc,-33.4936,-70.5102,1087.0,13.5741251429,0.0314722565474,2019-01-17T07:40:04.380219Z,4.619781,0.510219288095
925,1886230,2019-01-17 07:40:09,chl,C1,MT05,,acc,-33.3919,-70.7381,765.0,10.8501420742,0.109748568214,2019-01-17T07:40:05.438323Z,3.561677,-0.401677015179
926,1886230,2019-01-17 07:40:09,chl,C1,MT14,,acc,-33.39573,-70.536232,855.5,12.3355432501,0.0230633477939,2019-01-17T07:40:04.492410Z,4.50759,0.639279790463
927,9044234,2019-01-16 05:29:13,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,8.71207766158,0.00671752975106,2019-01-16T05:29:09.551859Z,3.448141,-0.758140890214
928,5988303,2019-01-14 11:16:12,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,8.48989933607,0.00763154416385,2019-01-14T11:16:08.326033Z,3.673967,-0.233966816488
929,3974237,2019-01-09 20:05:35,chl,C1,CO05,,acc,-29.91864,-71.23841,101.0,6.45716672874,0.00531081536955,2019-01-09T20:05:28.574841Z,6.425159,-0.73515888829
930,6694899,2019-01-08 22:33:10,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,2.45402573858,0.090366093724,2019-01-08T22:33:09.579491Z,0.420509,0.209489585274
931,6257365,2019-01-07 13:44:00,chl,C1,TA02,,acc,-20.270527,-70.131035,23.2999992371,2.09692392515,0.16546729372,2019-01-07T13:43:55.435732Z,4.564268,-0.204267889376
932,2767277,2019-01-06 20:26:05,chl,C1,AP01,,acc,-18.3708,-70.3419,31.0,12.1083703498,0.153081855748,2019-01-06T20:26:01.305387Z,3.694613,-1.50461256419
933,1940174,2019-01-05 23:13:21,chl,C1,MT03,,acc,-33.4936,-70.5102,1087.0,13.991325174,0.0158461930329,2019-01-05T23:13:17.897882Z,3.102118,-1.26211858499
934,1940174,2019-01-05 23:13:21,chl,C1,MT05,,acc,-33.3919,-70.7381,765.0,13.9381725285,0.0527358988975,2019-01-05T23:13:18.042679Z,2.957321,-0.567321464085
935,1940174,2019-01-05 23:13:21,chl,C1,MT14,,acc,-33.39573,-70.536232,855.5,16.3128260312,0.0125877921849,2019-01-05T23:13:18.352764Z,2.647236,-1.94036622527
